user_id,cart_value,items,time_of_day,user_history,offer_shown,reward
9593,16358.4,Phone Case|Jacket,evening,2,10% discount,0
9594,12876.39,Earbuds|Phone Case,morning,7,Free Shipping,0
9595,14807.63,T-Shirt|Coffee Mug|Phone Case,night,4,5% discount,0
9596,4799.4,Earbuds,evening,6,20% discount,0
9597,9053.01,Jacket,evening,0,Free Shipping,1
9598,5833.13,Sports Cap,morning,0,20% discount,0
9599,6922.44,Sports Cap,night,7,Free Shipping,0
9600,15571.07,Phone Case|Wristband|T-Shirt,evening,10,5% discount,0
9601,10180.14,Nike Shoes|Phone Case,night,6,10% discount,1
9602,8542.12,Phone Case,morning,3,5% discount,0
9603,14027.98,Puma Sneakers|Jeans|Coffee Mug,afternoon,10,10% discount,0
9604,13361.25,Earbuds|Jacket|Backpack,evening,7,10% discount,1
9605,5127.92,Cushion,evening,1,10% discount,0
9606,8691.06,T-Shirt,afternoon,0,10% discount,0
9607,7278.46,Sports Cap,morning,1,5% discount,0
9608,9515.99,Earbuds,evening,5,5% discount,0
9609,10764.34,Sports Cap|Jeans|Puma Sneakers,morning,6,20% discount,1
9610,10429.36,Phone Case|Adidas Running Shoes|Jeans,morning,10,Free Shipping,0
9611,16677.99,Backpack|Coffee Mug|Earbuds,afternoon,10,5% discount,0
9612,9129.72,T-Shirt,night,8,Free Shipping,0
9613,8382.11,Nike Shoes,afternoon,8,Free Shipping,1
9614,8281.5,Jeans,morning,9,10% discount,0
9615,11281.73,Jacket|T-Shirt,morning,3,5% discount,1
9616,6491.95,Jeans,morning,0,10% discount,1
9617,11924.48,Adidas Running Shoes|Coffee Mug,morning,1,Free Shipping,0
9618,6331.98,Backpack,morning,6,20% discount,1
9619,1858.19,Coffee Mug,night,4,Free Shipping,0
9620,3612.31,Nike Shoes,night,6,20% discount,1
9621,11365.29,Jeans|Phone Case,morning,8,Free Shipping,0
9622,1904.09,Cushion,evening,7,Free Shipping,0
9623,21059.21,Earbuds|Earbuds|Wristband,afternoon,8,10% discount,0
9624,2902.86,Jacket,evening,1,20% discount,0
9625,18341.78,Backpack|T-Shirt,night,7,10% discount,1
9626,3934.2,Earbuds,afternoon,6,Free Shipping,0
9627,3293.82,Jeans,evening,8,20% discount,0
9628,12059.66,Jacket|Nike Shoes|Puma Sneakers,evening,1,5% discount,0
9629,4006.42,Jacket,afternoon,6,5% discount,0
9630,7374.83,Puma Sneakers|Cushion,evening,10,5% discount,0
9631,6445.67,Earbuds,afternoon,0,10% discount,1
9632,10192.45,Adidas Running Shoes|Coffee Mug,night,8,Free Shipping,0
9633,14948.14,Earbuds|Phone Case,morning,9,Free Shipping,0
9634,9947.63,Coffee Mug,morning,8,5% discount,0
9635,9295.49,Nike Shoes,night,0,20% discount,0
9636,7297.45,Sports Cap,afternoon,7,20% discount,0
9637,8704.36,Nike Shoes,evening,4,10% discount,1
9638,5880.03,T-Shirt,morning,9,20% discount,0
9639,12547.72,Wristband|Cushion,night,5,Free Shipping,1
9640,8364.27,Phone Case,evening,10,10% discount,1
9641,15265.94,Puma Sneakers|Puma Sneakers,evening,4,20% discount,0
9642,8657.0,Cushion,night,1,Free Shipping,1
9643,7878.52,Nike Shoes,morning,6,Free Shipping,0
9644,13729.63,Coffee Mug|Earbuds,evening,10,10% discount,1
9645,9584.58,T-Shirt,evening,3,10% discount,0
9646,11277.16,Phone Case|Cushion,evening,5,5% discount,0
9647,4071.31,Coffee Mug,night,5,Free Shipping,1
9648,9948.62,Cushion|Earbuds,evening,7,10% discount,0
9649,8551.97,Nike Shoes,evening,5,10% discount,0
9650,5637.13,Jacket,morning,9,5% discount,1
9651,9632.25,Nike Shoes,evening,1,Free Shipping,0
9652,14329.94,Backpack|Jacket,night,6,20% discount,1
9653,5786.62,Cushion|Cushion,evening,2,20% discount,1
9654,9013.29,Nike Shoes,night,7,20% discount,0
9655,3692.04,Coffee Mug,evening,6,Free Shipping,0
9656,11935.8,Jacket|Sports Cap,afternoon,6,Free Shipping,1
9657,8430.09,Earbuds|Phone Case,evening,10,Free Shipping,0
9658,5327.24,Puma Sneakers,evening,8,10% discount,0
9659,25754.29,Wristband|Coffee Mug|Jacket,evening,4,10% discount,1
9660,6797.16,Phone Case,afternoon,3,10% discount,1
9661,1028.91,Coffee Mug,afternoon,10,Free Shipping,1
9662,1008.91,T-Shirt,evening,3,Free Shipping,0
9663,10338.14,Backpack|Nike Shoes,evening,6,Free Shipping,1
9664,1401.98,Cushion,morning,8,10% discount,0
9665,11534.48,Puma Sneakers|Coffee Mug,morning,0,10% discount,0
9666,6338.24,Jeans|Sports Cap,evening,6,5% discount,0
9667,2804.46,Adidas Running Shoes,evening,8,Free Shipping,0
9668,6943.08,Jacket,morning,8,5% discount,1
9669,7745.54,Nike Shoes|Phone Case,morning,8,Free Shipping,1
9670,14682.61,Jacket|Earbuds,afternoon,10,10% discount,0
9671,4404.57,Backpack,morning,2,Free Shipping,0
9672,8132.19,Cushion,afternoon,5,20% discount,0
9673,6302.52,Phone Case,afternoon,5,5% discount,0
9674,9845.96,Jacket,morning,4,20% discount,0
9675,8430.3,Cushion,night,10,20% discount,0
9676,11489.79,Phone Case|Sports Cap,night,8,5% discount,0
9677,2777.68,Cushion,evening,4,5% discount,0
9678,5482.95,Jeans|Backpack,evening,3,5% discount,0
9679,3367.66,Backpack|Puma Sneakers,afternoon,3,10% discount,1
9680,9942.52,Puma Sneakers,night,10,10% discount,0
9681,4132.77,Phone Case,night,8,Free Shipping,0
9682,5520.61,Nike Shoes|Earbuds,afternoon,6,20% discount,1
9683,16306.37,Jacket|Adidas Running Shoes|Sports Cap,night,9,5% discount,0
9684,1598.16,Coffee Mug,afternoon,6,10% discount,0
9685,3665.55,Sports Cap,afternoon,3,Free Shipping,0
9686,5389.99,Jeans,night,4,20% discount,1
9687,9762.98,Earbuds,afternoon,1,Free Shipping,1
9688,8638.31,Phone Case,evening,5,10% discount,1
9689,8279.58,T-Shirt,evening,10,10% discount,1
9690,16500.76,Puma Sneakers|Coffee Mug|Phone Case,evening,8,20% discount,0
9691,6449.71,Sports Cap,afternoon,1,5% discount,0
9692,5395.35,Wristband|Wristband,morning,3,Free Shipping,1
9693,11112.17,Earbuds|T-Shirt,afternoon,0,20% discount,0
9694,2880.76,Backpack,morning,4,10% discount,1
9695,10936.78,Adidas Running Shoes|Jeans,afternoon,6,5% discount,1
9696,7081.04,Coffee Mug,evening,2,5% discount,1
9697,10114.32,Backpack|Adidas Running Shoes,afternoon,7,20% discount,1
9698,7298.28,Earbuds,night,0,Free Shipping,0
9699,14868.11,Coffee Mug|Puma Sneakers,morning,9,5% discount,0
9700,13091.48,Cushion|Backpack,afternoon,8,5% discount,0
9701,9673.93,Coffee Mug,evening,7,5% discount,1
9702,8440.98,Coffee Mug,evening,5,10% discount,0
9703,1237.09,Cushion,morning,6,5% discount,0
9704,8649.35,Phone Case,evening,7,5% discount,0
9705,1713.74,Coffee Mug,night,8,Free Shipping,0
9706,4790.32,T-Shirt|Phone Case,afternoon,4,20% discount,0
9707,12701.36,Jeans|Backpack|Coffee Mug,afternoon,3,20% discount,0
9708,6303.02,Jeans,morning,5,10% discount,1
9709,1576.15,Coffee Mug,night,9,10% discount,0
9710,5850.07,Sports Cap,afternoon,6,Free Shipping,1
9711,1101.77,T-Shirt,morning,9,Free Shipping,0
9712,14906.01,Backpack|T-Shirt|Wristband,evening,5,5% discount,1
9713,7190.0,Sports Cap|Coffee Mug,evening,5,Free Shipping,0
9714,6206.61,Nike Shoes,afternoon,0,10% discount,0
9715,12475.63,Earbuds|Cushion,evening,3,Free Shipping,1
9716,8890.17,Backpack,afternoon,5,10% discount,0
9717,4693.05,Cushion,morning,9,10% discount,0
9718,13659.83,Cushion|Cushion,night,6,Free Shipping,0
9719,3615.34,Phone Case,afternoon,10,5% discount,0
9720,3426.25,Earbuds,afternoon,3,Free Shipping,0
9721,15004.41,T-Shirt|Cushion,afternoon,8,Free Shipping,0
9722,8953.66,Earbuds,night,8,Free Shipping,0
9723,5337.61,Cushion,night,6,Free Shipping,1
9724,5074.79,Jacket,evening,4,5% discount,0
9725,11120.5,Phone Case|Backpack|Jeans,evening,2,Free Shipping,1
9726,9548.51,Sports Cap,afternoon,9,20% discount,1
9727,1105.98,Phone Case,night,9,Free Shipping,0
9728,9371.46,Earbuds|Jacket|Wristband,afternoon,10,5% discount,0
9729,19202.61,Backpack|Coffee Mug|Adidas Running Shoes,morning,0,5% discount,0
9730,2786.99,Adidas Running Shoes,afternoon,10,20% discount,0
9731,21327.56,Earbuds|Cushion|Phone Case,morning,10,10% discount,0
9732,14210.39,Coffee Mug|Earbuds|Cushion,night,5,Free Shipping,1
9733,4210.23,Phone Case|Adidas Running Shoes,night,7,5% discount,0
9734,8331.38,Adidas Running Shoes,evening,10,Free Shipping,0
9735,2407.34,Earbuds,afternoon,1,Free Shipping,0
9736,15968.48,Wristband|Puma Sneakers|Jeans,afternoon,8,Free Shipping,1
9737,3460.73,Backpack,morning,7,20% discount,0
9738,4488.29,Sports Cap,evening,6,Free Shipping,0
9739,9576.93,Jacket,morning,2,Free Shipping,0
9740,6672.19,Coffee Mug,morning,10,Free Shipping,0
9741,9614.65,Adidas Running Shoes|Coffee Mug|Phone Case,afternoon,2,20% discount,0
9742,4193.5,Nike Shoes,morning,1,5% discount,1
9743,9762.56,Coffee Mug|Phone Case,afternoon,4,10% discount,0
9744,5537.08,Puma Sneakers,afternoon,5,20% discount,1
9745,5671.79,Cushion|Wristband,morning,4,20% discount,0
9746,7853.33,Sports Cap,afternoon,4,5% discount,1
9747,5614.51,Nike Shoes|Earbuds,morning,4,10% discount,1
9748,2925.06,T-Shirt,morning,2,Free Shipping,1
9749,11753.38,Cushion|Adidas Running Shoes,morning,4,20% discount,1
9750,6144.2,Adidas Running Shoes,morning,8,20% discount,1
9751,27550.77,T-Shirt|Jacket|Cushion,evening,9,Free Shipping,1
9752,4119.97,Backpack,afternoon,4,10% discount,0
9753,7317.2,Jeans,evening,0,5% discount,0
9754,8999.0,Cushion|Sports Cap,morning,5,20% discount,1
9755,12747.66,Earbuds|Earbuds,night,0,10% discount,1
9756,7622.95,Adidas Running Shoes,evening,0,Free Shipping,0
9757,7771.76,Coffee Mug,morning,4,5% discount,0
9758,1962.44,Coffee Mug,afternoon,7,20% discount,0
9759,10176.67,Jeans|T-Shirt,night,1,5% discount,0
9760,7459.4,Sports Cap,night,9,20% discount,1
9761,4261.81,Wristband,night,10,20% discount,0
9762,7443.75,Jacket|Sports Cap,evening,4,5% discount,0
9763,5847.46,Phone Case|Cushion,evening,10,10% discount,0
9764,1299.41,Cushion,morning,9,5% discount,0
9765,4595.46,Nike Shoes,night,10,5% discount,1
9766,7899.3,Earbuds|Adidas Running Shoes,afternoon,10,5% discount,1
9767,21033.0,Earbuds|Backpack|Sports Cap,night,7,10% discount,0
9768,12969.32,Backpack|Nike Shoes,morning,7,10% discount,1
9769,16883.05,Puma Sneakers|Jeans,night,8,5% discount,0
9770,10894.62,Earbuds|Phone Case,afternoon,1,20% discount,0
9771,3309.32,Coffee Mug,night,7,10% discount,0
9772,9141.96,Coffee Mug,afternoon,7,Free Shipping,1
9773,8109.65,Phone Case,morning,6,Free Shipping,1
9774,20622.86,Sports Cap|Coffee Mug|Adidas Running Shoes,evening,0,Free Shipping,1
9775,15210.58,Sports Cap|Coffee Mug|Adidas Running Shoes,evening,2,Free Shipping,0
9776,14779.74,Coffee Mug|Wristband,night,0,20% discount,1
9777,13128.98,Jeans|T-Shirt|T-Shirt,night,4,Free Shipping,0
9778,14286.99,Jacket|Jeans,afternoon,9,Free Shipping,0
9779,9891.07,Jacket|Sports Cap|Sports Cap,morning,7,5% discount,1
9780,16024.6,Cushion|Earbuds|T-Shirt,morning,10,Free Shipping,0
9781,12323.44,T-Shirt|Jacket,morning,7,20% discount,0
9782,6333.45,Phone Case|T-Shirt,morning,4,20% discount,0
9783,11586.51,Nike Shoes|Jeans,night,8,20% discount,1
9784,5637.56,Puma Sneakers,afternoon,5,20% discount,1
9785,1166.07,T-Shirt,night,10,10% discount,0
9786,1581.68,Puma Sneakers,morning,3,10% discount,0
9787,18222.61,Wristband|Cushion,afternoon,3,10% discount,0
9788,6012.37,Coffee Mug,afternoon,0,20% discount,1
9789,12625.12,Wristband|Adidas Running Shoes,night,5,5% discount,0
9790,5627.24,Phone Case,night,9,20% discount,1
9791,7596.04,Jacket,afternoon,0,10% discount,1
9792,11036.55,Backpack|Backpack,night,6,20% discount,0
9793,4625.58,Coffee Mug,night,0,10% discount,1
9794,4099.77,Wristband,morning,8,5% discount,0
9795,12233.32,Sports Cap|Cushion,night,3,10% discount,0
9796,9820.07,Coffee Mug|Jeans,night,7,5% discount,0
9797,2448.46,Jeans,evening,9,20% discount,1
9798,19451.43,Wristband|Jacket,night,6,10% discount,1
9799,1118.21,T-Shirt,afternoon,7,Free Shipping,0
9800,13418.93,Nike Shoes|Coffee Mug,morning,8,10% discount,0
9801,11620.74,Nike Shoes|Nike Shoes|Phone Case,afternoon,3,10% discount,1
9802,2557.55,Jacket,morning,10,10% discount,0
9803,7417.69,Cushion,morning,10,10% discount,0
9804,2074.63,Coffee Mug,night,4,10% discount,0
9805,1747.27,Puma Sneakers,afternoon,4,5% discount,0
9806,3132.6,Puma Sneakers,afternoon,6,10% discount,1
9807,9430.94,Cushion,night,8,5% discount,0
9808,7351.68,Cushion,afternoon,5,20% discount,0
9809,7017.46,Phone Case|Adidas Running Shoes,night,4,10% discount,0
9810,3903.17,Cushion,night,0,20% discount,0
9811,6882.05,Backpack,morning,3,Free Shipping,1
9812,6296.89,Sports Cap,afternoon,8,20% discount,1
9813,6795.78,Phone Case|Jeans,afternoon,6,20% discount,1
9814,14439.43,Puma Sneakers|T-Shirt,evening,8,Free Shipping,0
9815,7318.56,Puma Sneakers,morning,6,10% discount,1
9816,8911.72,Wristband|Wristband,evening,2,10% discount,1
9817,4555.83,Sports Cap,afternoon,7,Free Shipping,0
9818,6808.02,Wristband,evening,8,10% discount,0
9819,4508.11,Cushion,night,0,10% discount,0
9820,4456.89,Cushion,night,9,Free Shipping,0
9821,4125.97,Jeans,afternoon,9,20% discount,0
9822,6515.34,Puma Sneakers,night,4,5% discount,1
9823,5805.19,Coffee Mug|Jacket,afternoon,1,Free Shipping,0
9824,18246.3,Adidas Running Shoes|T-Shirt,morning,0,Free Shipping,0
9825,16591.9,Earbuds|Phone Case,afternoon,6,5% discount,1
9826,9545.37,Coffee Mug|Coffee Mug,evening,4,20% discount,1
9827,3788.42,Coffee Mug,afternoon,10,10% discount,0
9828,18544.62,Jacket|Puma Sneakers,evening,7,Free Shipping,0
9829,1517.48,Cushion,morning,4,5% discount,0
9830,5422.36,Phone Case,night,2,10% discount,0
9831,6634.73,Nike Shoes,morning,8,10% discount,0
9832,6180.23,Jeans,night,2,5% discount,0
9833,13302.08,Nike Shoes|Jeans,afternoon,7,10% discount,1
9834,6057.37,Jacket,evening,7,20% discount,1
9835,8426.33,Jeans,evening,7,Free Shipping,0
9836,18717.47,Phone Case|Coffee Mug|Phone Case,evening,5,Free Shipping,0
9837,3265.26,Coffee Mug,morning,3,20% discount,0
9838,8698.46,Phone Case,night,2,20% discount,0
9839,7028.4,Phone Case,morning,1,Free Shipping,1
9840,6578.77,Cushion,evening,3,5% discount,0
9841,9728.82,T-Shirt|Jeans,night,2,5% discount,1
9842,14293.98,Cushion|Adidas Running Shoes,morning,9,10% discount,1
9843,6421.36,Cushion|Coffee Mug,night,10,20% discount,1
9844,1236.61,Cushion,afternoon,1,10% discount,0
9845,6403.64,T-Shirt|Wristband,evening,7,Free Shipping,0
9846,5508.59,Backpack,afternoon,3,Free Shipping,0
9847,3235.01,Phone Case,night,7,Free Shipping,0
9848,6016.08,Jeans,evening,1,Free Shipping,1
9849,7394.97,Adidas Running Shoes,evening,7,20% discount,1
9850,6989.76,Earbuds,night,2,20% discount,0
9851,3756.35,Jeans,evening,2,5% discount,0
9852,20836.74,Phone Case|Sports Cap|Earbuds,afternoon,8,5% discount,0
9853,5823.77,Puma Sneakers,evening,7,10% discount,0
9854,5571.0,Coffee Mug,evening,3,Free Shipping,1
9855,5359.79,Earbuds,night,1,Free Shipping,0
9856,8976.65,Jeans,morning,9,Free Shipping,1
9857,11840.85,T-Shirt|Jacket,morning,6,10% discount,0
9858,7493.49,Phone Case,morning,7,20% discount,0
9859,6697.73,Puma Sneakers,evening,0,10% discount,1
9860,8056.68,Cushion,night,10,5% discount,0
9861,4442.37,Puma Sneakers,afternoon,9,Free Shipping,1
9862,7173.29,Jacket,morning,7,20% discount,1
9863,5907.9,Phone Case|Earbuds,morning,2,10% discount,1
9864,6318.14,Cushion,evening,10,10% discount,1
9865,12563.41,Adidas Running Shoes|Phone Case,morning,3,20% discount,1
9866,5037.16,Jacket,evening,3,10% discount,0
9867,10710.33,Nike Shoes|Earbuds,afternoon,1,5% discount,0
9868,4016.42,Sports Cap,morning,9,10% discount,1
9869,6253.93,Earbuds,evening,0,5% discount,1
9870,3940.89,Earbuds,night,4,Free Shipping,0
9871,11289.44,Nike Shoes|Jeans,morning,0,Free Shipping,0
9872,19156.95,Earbuds|Wristband|Backpack,morning,2,Free Shipping,0
9873,11712.17,Coffee Mug|Sports Cap|Jacket,morning,7,20% discount,1
9874,3199.73,Coffee Mug,morning,8,5% discount,1
9875,12690.92,Coffee Mug|Coffee Mug,afternoon,4,5% discount,0
9876,10856.16,Puma Sneakers|Sports Cap|Sports Cap,afternoon,8,10% discount,0
9877,7939.24,Jacket,night,1,Free Shipping,0
9878,1176.59,Wristband,evening,1,Free Shipping,1
9879,10456.72,Adidas Running Shoes|Jacket,morning,2,5% discount,0
9880,8198.59,Coffee Mug|Sports Cap,morning,3,10% discount,0
9881,2671.04,Sports Cap|Adidas Running Shoes,evening,3,Free Shipping,1
9882,7641.75,Sports Cap,morning,7,Free Shipping,1
9883,5964.83,Cushion,night,4,5% discount,0
9884,7142.07,Coffee Mug,night,6,5% discount,0
9885,11663.35,Jacket|T-Shirt,evening,1,5% discount,0
9886,8026.13,Adidas Running Shoes,night,5,20% discount,0
9887,8117.83,Coffee Mug|Phone Case,evening,4,10% discount,1
9888,5096.78,Jacket|Adidas Running Shoes,afternoon,0,Free Shipping,1
9889,13779.99,Puma Sneakers|Jacket,evening,9,20% discount,0
9890,8451.14,Adidas Running Shoes|Sports Cap,evening,5,10% discount,1
9891,18927.26,Nike Shoes|Backpack,afternoon,8,20% discount,0
9892,8033.73,Nike Shoes,evening,7,5% discount,1
9893,3994.4,Wristband,afternoon,9,Free Shipping,1
9894,6207.86,Jacket,morning,8,5% discount,0
9895,8551.22,T-Shirt,morning,5,Free Shipping,0
9896,5714.46,Earbuds,evening,5,10% discount,1
9897,7177.28,Sports Cap,evening,4,20% discount,1
9898,4155.31,Nike Shoes,night,7,Free Shipping,1
9899,8949.01,Backpack,evening,10,5% discount,0
9900,7266.63,Cushion|Sports Cap,morning,0,10% discount,1
9901,4199.92,Earbuds,night,6,20% discount,0
9902,2034.15,Phone Case,morning,5,10% discount,1
9903,9130.82,Sports Cap,evening,3,10% discount,1
9904,7672.27,Jeans,afternoon,4,Free Shipping,1
9905,8753.86,Sports Cap,afternoon,5,20% discount,1
9906,7751.68,Phone Case|Sports Cap|Nike Shoes,night,0,10% discount,0
9907,3542.52,Phone Case,morning,9,Free Shipping,0
9908,4694.7,Coffee Mug|Coffee Mug,evening,10,10% discount,0
9909,17401.66,Nike Shoes|Sports Cap|Wristband,night,5,20% discount,1
9910,2234.74,Sports Cap,evening,1,Free Shipping,0
9911,1871.34,Jacket,afternoon,8,20% discount,0
9912,3227.42,T-Shirt,evening,7,5% discount,0
9913,9689.14,Nike Shoes|Coffee Mug,afternoon,6,10% discount,1
9914,8783.99,Cushion,evening,6,20% discount,1
9915,8655.9,Coffee Mug|Phone Case,afternoon,8,10% discount,1
9916,9813.23,Sports Cap,night,0,Free Shipping,1
9917,3329.55,Jeans,afternoon,5,5% discount,0
9918,4830.69,Wristband,afternoon,0,Free Shipping,0
9919,12453.35,Wristband|Phone Case,evening,6,5% discount,0
9920,10962.06,Phone Case|Puma Sneakers,night,2,5% discount,1
9921,12811.72,Sports Cap|Jacket,morning,10,10% discount,1
9922,4798.63,T-Shirt,morning,2,Free Shipping,0
9923,21792.66,Backpack|Backpack|Cushion,evening,10,10% discount,0
9924,2834.31,Wristband,evening,0,20% discount,1
9925,12251.29,Coffee Mug|T-Shirt,night,2,5% discount,0
9926,1034.54,Puma Sneakers,evening,2,5% discount,0
9927,3719.46,Nike Shoes,evening,8,Free Shipping,0
9928,9670.04,Puma Sneakers|Puma Sneakers,night,5,Free Shipping,0
9929,12840.17,Backpack|Phone Case,morning,8,Free Shipping,0
9930,15966.13,Puma Sneakers|Earbuds,afternoon,1,Free Shipping,0
9931,6586.51,Cushion,evening,3,Free Shipping,0
9932,2210.47,Jeans,night,10,10% discount,1
9933,5538.77,Cushion,afternoon,3,10% discount,1
9934,5552.38,Coffee Mug,afternoon,2,10% discount,1
9935,3481.68,Sports Cap,night,0,5% discount,1
9936,9297.02,Jeans,afternoon,8,5% discount,0
9937,6440.74,Earbuds,night,10,10% discount,1
9938,2043.4,Nike Shoes,night,7,20% discount,0
9939,7767.13,Phone Case,afternoon,1,Free Shipping,1
9940,8557.33,Phone Case,evening,0,Free Shipping,0
9941,3270.03,T-Shirt,evening,7,5% discount,0
9942,6804.08,Wristband,afternoon,6,10% discount,1
9943,9575.32,Phone Case|Cushion|T-Shirt,evening,9,5% discount,0
9944,2679.54,Wristband,morning,7,10% discount,0
9945,4277.14,Jeans,afternoon,10,10% discount,0
9946,3034.49,T-Shirt,morning,7,5% discount,1
9947,7996.74,Wristband,night,5,Free Shipping,0
9948,5490.86,Sports Cap|Wristband,evening,2,Free Shipping,0
9949,7851.38,Nike Shoes,night,4,Free Shipping,0
9950,8413.32,Coffee Mug,morning,4,20% discount,1
9951,4797.78,Wristband|Nike Shoes,afternoon,7,10% discount,1
9952,1171.37,Coffee Mug,night,10,20% discount,0
9953,13461.26,Sports Cap|Phone Case,morning,1,10% discount,0
9954,2701.12,Adidas Running Shoes,night,4,20% discount,0
9955,1354.68,T-Shirt,night,1,20% discount,0
9956,14721.36,Wristband|Cushion|Backpack,morning,8,Free Shipping,0
9957,13139.58,Cushion|Coffee Mug|Earbuds,night,4,Free Shipping,0
9958,9614.08,Puma Sneakers|Nike Shoes|Phone Case,morning,8,10% discount,1
9959,2411.83,T-Shirt,morning,3,10% discount,0
9960,19533.94,Wristband|Nike Shoes|Sports Cap,morning,4,5% discount,0
9961,2910.29,Adidas Running Shoes,morning,0,Free Shipping,0
9962,6878.38,Earbuds|Puma Sneakers,evening,1,Free Shipping,1
9963,9807.14,Nike Shoes|Coffee Mug,evening,3,20% discount,0
9964,18617.78,T-Shirt|Backpack|Phone Case,afternoon,4,Free Shipping,0
9965,5258.84,Jeans,morning,4,20% discount,1
9966,1559.55,Cushion,evening,1,10% discount,0
9967,7257.79,Puma Sneakers,afternoon,0,Free Shipping,0
9968,7713.88,Adidas Running Shoes,morning,3,10% discount,0
9969,4489.77,Nike Shoes,evening,8,5% discount,0
9970,9096.86,Earbuds|Cushion,night,2,5% discount,0
9971,16799.35,Phone Case|Cushion,evening,1,10% discount,1
9972,8422.85,Adidas Running Shoes|Earbuds,evening,7,20% discount,1
9973,5946.25,Adidas Running Shoes,morning,3,Free Shipping,1
9974,15549.87,Phone Case|Backpack|Earbuds,night,5,10% discount,1
